Imp_Value,Importer,Product,Exporter,Trade_Year,Duty_Type,Simple_Avg_Tariff,GDP_Importer,GDP_Exporter,Distance,NTB_Importer,NTB_Exporter,CPTPP_TC,CPTPP_TD1,CPTPP_TD2,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,IMP_7,IMP_8,IMP_9,IMP_10,IMP_11,IMP_12,EXP_1,EXP_2,EXP_3,EXP_4,EXP_5,EXP_6,EXP_7,EXP_8,EXP_9,EXP_10,EXP_11,EXP_12,LL,Log_Imports,Log_GDP_Imp,Log_GDP_Exp,Log_Dist,Log_NTB_Imp,Log_NTB_Exp,Log_Tariff,COB
0.286,Peru,MIL - Dairy products,Japan,2018,MFN,0,222597212.9,5037835383,15501,1.4,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5436339669,8.347519722,9.702243972,,0.1461280357,0.5185139399,#NUM!,0
2417.898,Peru,MIL - Dairy products,Mexico,2018,MFN,0,222597212.9,1222408203,4708,1.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.383437976,8.347519722,9.087216256,,0.1461280357,0,#NUM!,0
109926.4,Peru,MIL - Dairy products,New Zealand,2018,MFN,0,222597212.9,211953111,10972,1.4,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.041102005,8.347519722,8.326239795,,0.1461280357,0.3979400087,#NUM!,0
264.72,Peru,NMM - Mineral products nec,Australia,2018,MFN,2.19,222597212.9,1428529571,12854,1.4,3.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.422786754,8.347519722,9.154889235,,0.1461280357,0.5440680444,0.3404441148,0
2268.101,Peru,NMM - Mineral products nec,Canada,2018,MFN,2.33,222597212.9,1725329193,7815,1.4,4.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.35566239,8.347519722,9.236871971,,0.1461280357,0.6232492904,0.367355921,0
13870.54,Peru,NMM - Mineral products nec,Chile,2018,MFN,2.09,222597212.9,295402652,2964,1.4,1.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.142093369,8.347519722,8.47041439,,0.1461280357,0.1139433523,0.3201462861,1
7919.276,Peru,NMM - Mineral products nec,India,2018,MFN,2.25,222597212.9,2702929719,16941,1.4,4.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.898685479,8.347519722,9.431834753,,0.1461280357,0.69019608,0.3521825181,0
7499.524,Peru,NMM - Mineral products nec,Japan,2018,MFN,3.06,222597212.9,5037835383,15501,1.4,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.875033699,8.347519722,9.702243972,,0.1461280357,0.5185139399,0.4857214265,0
9216.614,Peru,NMM - Mineral products nec,Malaysia,2018,MFN,2.25,222597212.9,358791513.2,19020,1.4,2.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.964571399,8.347519722,8.554842162,,0.1461280357,0.3802112417,0.3521825181,0
22843.24,Peru,NMM - Mineral products nec,Mexico,2018,MFN,1.99,222597212.9,1222408203,4708,1.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.358757703,8.347519722,9.087216256,,0.1461280357,0,0.2988530764,0
4.086,Peru,NMM - Mineral products nec,New Zealand,2018,MFN,0,222597212.9,211953111,10972,1.4,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6112983623,8.347519722,8.326239795,,0.1461280357,0.3979400087,#NUM!,0
394.02,Peru,NMM - Mineral products nec,Peru,2018,MFN,2.67,222597212.9,222597212.9,0,1.4,1.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.595518267,8.347519722,8.347519722,,0.1461280357,0.1461280357,0.4265112614,0
34.809,Peru,NMM - Mineral products nec,Singapore,2018,MFN,3,222597212.9,376998146.5,19122,1.4,2.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.541691547,8.347519722,8.576339215,,0.1461280357,0.414973348,0.4771212547,0
68254.59,Peru,NMM - Mineral products nec,Vietnam,2018,MFN,3.48,222597212.9,308702086.8,19354,1.4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.834131862,8.347519722,8.489539565,,0.1461280357,0.6989700043,0.5415792439,0
152446.9,Singapore,MIL - Dairy products,Australia,2018,MFN,0,376998146.5,1428529571,4374,2.6,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.183118597,8.576339215,9.154889235,,0.414973348,0.5440680444,#NUM!,0
1400.807,Singapore,MIL - Dairy products,Canada,2018,MFN,0,376998146.5,1725329193,13060,2.6,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.146378303,8.576339215,9.236871971,,0.414973348,0.6232492904,#NUM!,0
47.949,Singapore,MIL - Dairy products,Chile,2018,MFN,0,376998146.5,295402652,16174,2.6,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.680779554,8.576339215,8.47041439,,0.414973348,0.1139433523,#NUM!,0
9871.951,Singapore,MIL - Dairy products,India,2018,MFN,0,376998146.5,2702929719,3440,2.6,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.994402991,8.576339215,9.431834753,,0.414973348,0.69019608,#NUM!,0
7372.627,Singapore,MIL - Dairy products,Japan,2018,MFN,0,376998146.5,5037835383,5241,2.6,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.867622262,8.576339215,9.702243972,,0.414973348,0.5185139399,#NUM!,0
34609.08,Singapore,MIL - Dairy products,Malaysia,2018,MFN,0,376998146.5,358791513.2,377,2.6,2.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.539190055,8.576339215,8.554842162,,0.414973348,0.3802112417,#NUM!,0
1.152,Singapore,MIL - Dairy products,Mexico,2018,MFN,0,376998146.5,1222408203,16024,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06145247909,8.576339215,9.087216256,,0.414973348,0,#NUM!,0
255913.5,Singapore,MIL - Dairy products,New Zealand,2018,MFN,0,376998146.5,211953111,8529,2.6,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.408093196,8.576339215,8.326239795,,0.414973348,0.3979400087,#NUM!,0
0.133,Singapore,MIL - Dairy products,Peru,2018,MFN,0,376998146.5,222597212.9,19122,2.6,1.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.876148359,8.576339215,8.347519722,,0.414973348,0.1461280357,#NUM!,0
2074.914,Singapore,MIL - Dairy products,Vietnam,2018,MFN,0,376998146.5,308702086.8,1488,2.6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.317000101,8.576339215,8.489539565,,0.414973348,0.6989700043,#NUM!,0
5074.044,Singapore,NMM - Mineral products nec,Australia,2018,MFN,0,376998146.5,1428529571,4374,2.6,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.705354229,8.576339215,9.154889235,,0.414973348,0.5440680444,#NUM!,0
28.505,Singapore,NMM - Mineral products nec,Brunei,2018,MFN,0,376998146.5,13567351.18,1279,2.6,2.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.454921045,8.576339215,7.132495067,,0.414973348,0.3802112417,#NUM!,0
2875.72,Singapore,NMM - Mineral products nec,Canada,2018,MFN,0,376998146.5,1725329193,13060,2.6,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.458746598,8.576339215,9.236871971,,0.414973348,0.6232492904,#NUM!,0
6.25,Singapore,NMM - Mineral products nec,Chile,2018,MFN,0,376998146.5,295402652,16174,2.6,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7958800173,8.576339215,8.47041439,,0.414973348,0.1139433523,#NUM!,0
13731.11,Singapore,NMM - Mineral products nec,India,2018,MFN,0,376998146.5,2702929719,3440,2.6,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.137705646,8.576339215,9.431834753,,0.414973348,0.69019608,#NUM!,0
250704.6,Singapore,NMM - Mineral products nec,Japan,2018,MFN,0,376998146.5,5037835383,5241,2.6,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.399162303,8.576339215,9.702243972,,0.414973348,0.5185139399,#NUM!,0
439618.7,Singapore,NMM - Mineral products nec,Malaysia,2018,MFN,0,376998146.5,358791513.2,377,2.6,2.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.643076158,8.576339215,8.554842162,,0.414973348,0.3802112417,#NUM!,0
2669.284,Singapore,NMM - Mineral products nec,Mexico,2018,MFN,0,376998146.5,1222408203,16024,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.426394783,8.576339215,9.087216256,,0.414973348,0,#NUM!,0
232.183,Singapore,NMM - Mineral products nec,New Zealand,2018,MFN,0,376998146.5,211953111,8529,2.6,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.365830418,8.576339215,8.326239795,,0.414973348,0.3979400087,#NUM!,0
61.209,Singapore,NMM - Mineral products nec,Peru,2018,MFN,0,376998146.5,222597212.9,19122,2.6,1.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.786815284,8.576339215,8.347519722,,0.414973348,0.1461280357,#NUM!,0
373301.9,Singapore,NMM - Mineral products nec,Vietnam,2018,MFN,0,376998146.5,308702086.8,1488,2.6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.5720602,8.576339215,8.489539565,,0.414973348,0.6989700043,#NUM!,0
32030.15,Vietnam,MIL - Dairy products,Australia,2018,MFN,10.03,308702086.8,1428529571,5170,5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.505558973,8.489539565,9.154889235,,0.6989700043,0.5440680444,1.001300933,0
3774.17,Vietnam,MIL - Dairy products,Canada,2018,MFN,2.5,308702086.8,1725329193,11565,5,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.576821458,8.489539565,9.236871971,,0.6989700043,0.6232492904,0.3979400087,0
28.869,Vietnam,MIL - Dairy products,India,2018,MFN,6.38,308702086.8,2702929719,3194,5,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.460431741,8.489539565,9.431834753,,0.6989700043,0.69019608,0.8048206787,0
2327.053,Vietnam,MIL - Dairy products,Japan,2018,MFN,10,308702086.8,5037835383,3863,5,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.366806275,8.489539565,9.702243972,,0.6989700043,0.5185139399,1,0
14232.34,Vietnam,MIL - Dairy products,Malaysia,2018,MFN,10.05,308702086.8,358791513.2,1298,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.15327631,8.489539565,8.554842162,,0.6989700043,0.3802112417,1.002166062,0
256286.5,Vietnam,MIL - Dairy products,New Zealand,2018,MFN,10.97,308702086.8,211953111,9158,5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.40872573,8.489539565,8.326239795,,0.6989700043,0.3979400087,1.040206628,0
2151.828,Vietnam,MIL - Dairy products,Singapore,2018,MFN,11.28,308702086.8,376998146.5,1488,5,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.332807554,8.489539565,8.576339215,,0.6989700043,0.414973348,1.0523091,0
852.321,Vietnam,NMM - Mineral products nec,Australia,2018,MFN,14.75,308702086.8,1428529571,5170,5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.930603189,8.489539565,9.154889235,,0.6989700043,0.5440680444,1.16879202,0
1.131,Vietnam,NMM - Mineral products nec,Brunei,2018,MFN,13.33,308702086.8,13567351.18,1269,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05346260493,8.489539565,7.132495067,,0.6989700043,0.3802112417,1.124830149,0
892.458,Vietnam,NMM - Mineral products nec,Canada,2018,MFN,12.49,308702086.8,1725329193,11565,5,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.950587787,8.489539565,9.236871971,,0.6989700043,0.6232492904,1.096562438,0
0.3,Vietnam,NMM - Mineral products nec,Chile,2018,MFN,12.17,308702086.8,295402652,17600,5,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5228787453,8.489539565,8.47041439,,0.6989700043,0.1139433523,1.085290578,0
142643.8,Vietnam,NMM - Mineral products nec,India,2018,MFN,15.25,308702086.8,2702929719,3194,5,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.1542529,8.489539565,9.431834753,,0.6989700043,0.69019608,1.183269844,0
173293.8,Vietnam,NMM - Mineral products nec,Japan,2018,MFN,15.49,308702086.8,5037835383,3863,5,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.238783025,8.489539565,9.702243972,,0.6989700043,0.5185139399,1.190051418,0
68579.59,Vietnam,NMM - Mineral products nec,Malaysia,2018,MFN,16.82,308702086.8,358791513.2,1298,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.836194884,8.489539565,8.554842162,,0.6989700043,0.3802112417,1.225825991,0
104.306,Vietnam,NMM - Mineral products nec,New Zealand,2018,MFN,11.69,308702086.8,211953111,9158,5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.018309291,8.489539565,8.326239795,,0.6989700043,0.3979400087,1.067814511,0
12041.91,Vietnam,NMM - Mineral products nec,Singapore,2018,MFN,15.78,308702086.8,376998146.5,1488,5,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.080695377,8.489539565,8.576339215,,0.6989700043,0.414973348,1.198106999,0
