Imp_Value,Importer,Product,Exporter,Trade_Year,Duty_Type,Simple_Avg_Tariff,GDP_Importer,GDP_Exporter,Distance,NTB_Importer,NTB_Exporter,CPTPP_TC,CPTPP_TD1,CPTPP_TD2,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,IMP_7,IMP_8,IMP_9,IMP_10,IMP_11,IMP_12,EXP_1,EXP_2,EXP_3,EXP_4,EXP_5,EXP_6,EXP_7,EXP_8,EXP_9,EXP_10,EXP_11,EXP_12,LL,COB
0.133,Singapore,MIL - Dairy products,Peru,2018,MFN,0,376998146.5,222597212.9,19122,2.6,1.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2074.914,Singapore,MIL - Dairy products,Vietnam,2018,MFN,0,376998146.5,308702086.8,1488,2.6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Singapore,MIL - Dairy products,Brunei,2018,MFN,0,376998146.5,13567351.18,1279,2.6,2.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5074.044,Singapore,NMM - Mineral products nec,Australia,2018,MFN,0,376998146.5,1428529571,4374,2.6,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28.505,Singapore,NMM - Mineral products nec,Brunei,2018,MFN,0,376998146.5,13567351.18,1279,2.6,2.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2875.72,Singapore,NMM - Mineral products nec,Canada,2018,MFN,0,376998146.5,1725329193,13060,2.6,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.25,Singapore,NMM - Mineral products nec,Chile,2018,MFN,0,376998146.5,295402652,16174,2.6,1.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13731.11,Singapore,NMM - Mineral products nec,India,2018,MFN,0,376998146.5,2702929719,3440,2.6,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
250704.6,Singapore,NMM - Mineral products nec,Japan,2018,MFN,0,376998146.5,5037835383,5241,2.6,3.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
439618.7,Singapore,NMM - Mineral products nec,Malaysia,2018,MFN,0,376998146.5,358791513.2,377,2.6,2.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2669.284,Singapore,NMM - Mineral products nec,Mexico,2018,MFN,0,376998146.5,1222408203,16024,2.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
232.183,Singapore,NMM - Mineral products nec,New Zealand,2018,MFN,0,376998146.5,211953111,8529,2.6,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61.209,Singapore,NMM - Mineral products nec,Peru,2018,MFN,0,376998146.5,222597212.9,19122,2.6,1.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
373301.9,Singapore,NMM - Mineral products nec,Vietnam,2018,MFN,0,376998146.5,308702086.8,1488,2.6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32030.15,Vietnam,MIL - Dairy products,Australia,2018,MFN,10.03,308702086.8,1428529571,5170,5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3774.17,Vietnam,MIL - Dairy products,Canada,2018,MFN,2.5,308702086.8,1725329193,11565,5,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.869,Vietnam,MIL - Dairy products,India,2018,MFN,6.38,308702086.8,2702929719,3194,5,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2327.053,Vietnam,MIL - Dairy products,Japan,2018,MFN,10,308702086.8,5037835383,3863,5,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14232.34,Vietnam,MIL - Dairy products,Malaysia,2018,MFN,10.05,308702086.8,358791513.2,1298,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
256286.5,Vietnam,MIL - Dairy products,New Zealand,2018,MFN,10.97,308702086.8,211953111,9158,5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2151.828,Vietnam,MIL - Dairy products,Singapore,2018,MFN,11.28,308702086.8,376998146.5,1488,5,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,Vietnam,MIL - Dairy products,Brunei,2018,MFN,11.28,308702086.8,13567351.18,1269,5,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Vietnam,MIL - Dairy products,Chile,2018,MFN,11.28,308702086.8,295402652,17600,5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,Vietnam,MIL - Dairy products,Peru,2018,MFN,11.28,308702086.8,222597212.9,19354,5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Vietnam,MIL - Dairy products,Mexico,2018,MFN,11.28,308702086.8,1222408203,14639,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
852.321,Vietnam,NMM - Mineral products nec,Australia,2018,MFN,14.75,308702086.8,1428529571,5170,5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.131,Vietnam,NMM - Mineral products nec,Brunei,2018,MFN,13.33,308702086.8,13567351.18,1269,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
892.458,Vietnam,NMM - Mineral products nec,Canada,2018,MFN,12.49,308702086.8,1725329193,11565,5,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3,Vietnam,NMM - Mineral products nec,Chile,2018,MFN,12.17,308702086.8,295402652,17600,5,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142643.8,Vietnam,NMM - Mineral products nec,India,2018,MFN,15.25,308702086.8,2702929719,3194,5,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173293.8,Vietnam,NMM - Mineral products nec,Japan,2018,MFN,15.49,308702086.8,5037835383,3863,5,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68579.59,Vietnam,NMM - Mineral products nec,Malaysia,2018,MFN,16.82,308702086.8,358791513.2,1298,5,2.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
104.306,Vietnam,NMM - Mineral products nec,New Zealand,2018,MFN,11.69,308702086.8,211953111,9158,5,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12041.91,Vietnam,NMM - Mineral products nec,Singapore,2018,MFN,15.78,308702086.8,376998146.5,1488,5,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,Vietnam,NMM - Mineral products nec,Mexico,2018,MFN,0,308702086.8,1222408203,14639,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Vietnam,NMM - Mineral products nec,Peru,2018,MFN,0,308702086.8,222597212.9,19354,5,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Malaysia,MIL - Dairy products,Australia,2018,MFN,0,358791513.2,1428529571,4743,2.4,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Malaysia,MIL - Dairy products,Brunei,2018,MFN,0,358791513.2,13567351.18,1416,2.4,2.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Malaysia,MIL - Dairy products,Canada,2018,MFN,0,358791513.2,1725329193,12819,2.4,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,Malaysia,MIL - Dairy products,Chile,2018,MFN,0,358791513.2,295402652,16458,2.4,1.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,Malaysia,MIL - Dairy products,India,2018,MFN,0,358791513.2,2702929719,3081,2.4,4.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Malaysia,MIL - Dairy products,Japan,2018,MFN,0,358791513.2,5037835383,5134,2.4,3.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,Malaysia,MIL - Dairy products,Mexico,2018,MFN,0,358791513.2,1222408203,15924,2.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Malaysia,MIL - Dairy products,New Zealand,2018,MFN,0,358791513.2,211953111,8891,2.4,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Malaysia,MIL - Dairy products,Peru,2018,MFN,0,358791513.2,222597212.9,19020,2.4,1.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Malaysia,MIL - Dairy products,Singapore,2018,MFN,0,358791513.2,376998146.5,377,2.4,2.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,Malaysia,MIL - Dairy products,Vietnam,2018,MFN,0,358791513.2,308702086.8,1298,2.4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Malaysia,NMM - Mineral products nec,Australia,2018,MFN,0,358791513.2,1428529571,4743,2.4,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Malaysia,NMM - Mineral products nec,Brunei,2018,MFN,0,358791513.2,13567351.18,1416,2.4,2.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,Malaysia,NMM - Mineral products nec,Canada,2018,MFN,0,358791513.2,1725329193,12819,2.4,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,Malaysia,NMM - Mineral products nec,Chile,2018,MFN,0,358791513.2,295402652,16458,2.4,1.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,Malaysia,NMM - Mineral products nec,India,2018,MFN,0,358791513.2,2702929719,3081,2.4,4.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Malaysia,NMM - Mineral products nec,Japan,2018,MFN,0,358791513.2,5037835383,5134,2.4,3.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,Malaysia,NMM - Mineral products nec,Mexico,2018,MFN,0,358791513.2,1222408203,15924,2.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Malaysia,NMM - Mineral products nec,New Zealand,2018,MFN,0,358791513.2,211953111,8891,2.4,2.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Malaysia,NMM - Mineral products nec,Peru,2018,MFN,0,358791513.2,222597212.9,19020,2.4,1.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Malaysia,NMM - Mineral products nec,Singapore,2018,MFN,0,358791513.2,376998146.5,377,2.4,2.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,Malaysia,NMM - Mineral products nec,Vietnam,2018,MFN,0,358791513.2,308702086.8,1298,2.4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,New Zealand,MIL - Dairy products,Australia,2018,MFN,0,211953111,1428529571,4157,2.5,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,New Zealand,MIL - Dairy products,Brunei,2018,MFN,0,211953111,13567351.18,7906,2.5,2.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,New Zealand,MIL - Dairy products,Canada,2018,MFN,0,211953111,1725329193,13056,2.5,4.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,New Zealand,MIL - Dairy products,Chile,2018,MFN,0,211953111,295402652,9625,2.5,1.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,New Zealand,MIL - Dairy products,India,2018,MFN,0,211953111,2702929719,11963,2.5,4.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,New Zealand,MIL - Dairy products,Japan,2018,MFN,0,211953111,5037835383,9346,2.5,3.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,New Zealand,MIL - Dairy products,Malaysia,2018,MFN,0,211953111,358791513.2,8891,2.5,2.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,New Zealand,MIL - Dairy products,Mexico,2018,MFN,0,211953111,1222408203,11103,2.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,New Zealand,MIL - Dairy products,Peru,2018,MFN,0,211953111,222597212.9,10972,2.5,1.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,New Zealand,MIL - Dairy products,Singapore,2018,MFN,0,211953111,376998146.5,8529,2.5,2.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,New Zealand,MIL - Dairy products,Vietnam,2018,MFN,0,211953111,308702086.8,9158,2.5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,New Zealand,NMM - Mineral products nec,Australia,2018,MFN,0,211953111,1428529571,4157,2.5,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,New Zealand,NMM - Mineral products nec,Brunei,2018,MFN,0,211953111,13567351.18,7906,2.5,2.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,New Zealand,NMM - Mineral products nec,Canada,2018,MFN,0,211953111,1725329193,13056,2.5,4.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,New Zealand,NMM - Mineral products nec,Chile,2018,MFN,0,211953111,295402652,9625,2.5,1.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,New Zealand,NMM - Mineral products nec,India,2018,MFN,0,211953111,2702929719,11963,2.5,4.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,New Zealand,NMM - Mineral products nec,Japan,2018,MFN,0,211953111,5037835383,9346,2.5,3.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,New Zealand,NMM - Mineral products nec,Malaysia,2018,MFN,0,211953111,358791513.2,8891,2.5,2.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,New Zealand,NMM - Mineral products nec,Mexico,2018,MFN,0,211953111,1222408203,11103,2.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,New Zealand,NMM - Mineral products nec,Peru,2018,MFN,0,211953111,222597212.9,10972,2.5,1.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,New Zealand,NMM - Mineral products nec,Singapore,2018,MFN,0,211953111,376998146.5,8529,2.5,2.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,New Zealand,NMM - Mineral products nec,Vietnam,2018,MFN,0,211953111,308702086.8,9158,2.5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
